36,62,12.780000,1
36,61,12.780000,1
38,41,20.680000,2
36,60,12.780000,1
38,43,5.570000,3
36,59,9.330000,1
36,57,8.010000,1
36,54,4.640000,1
38,46,11.130000,3
36,53,4.640000,1
36,51,14.310000,2
36,50,13.580000,2
38,48,11.130000,3
36,49,9.740000,2
38,50,24.460000,3
36,47,9.740000,2
36,45,5.980000,2
36,44,5.980000,2
36,43,4.180000,2
36,42,-3.620000,1
36,41,-3.620000,1
36,40,-3.620000,1
35,70,24.040000,1
35,69,22.180000,1
38,56,18.890000,2
35,68,20.460000,1
35,65,15.730000,1
35,64,14.550000,1
38,59,29.190000,2
35,63,12.780000,1
35,62,12.780000,1
35,61,12.780000,1
38,62,12.780000,1
35,60,12.780000,1
35,59,9.330000,1
35,58,8.010000,1
35,57,8.010000,1
35,55,4.640000,1
35,54,4.640000,1
35,53,4.640000,1
35,52,4.640000,1
35,51,14.310000,2
38,70,24.040000,1
35,50,13.580000,2
35,49,9.740000,2
39,42,20.680000,2
39,41,20.680000,2
39,40,20.680000,2
39,44,7.160000,3
38,68,20.460000,1
38,69,22.180000,1
38,67,17.690000,1
38,66,17.690000,1
38,65,15.730000,1
38,64,14.550000,1
38,63,12.780000,1
38,61,32.640000,2
38,60,32.640000,2
38,58,20.130000,2
38,57,18.890000,2
38,55,15.520000,2
38,54,15.520000,2
39,52,15.520000,2
39,54,15.520000,2
38,53,15.520000,2
38,52,15.520000,2
38,51,25.190000,3
38,49,20.620000,3
38,47,11.130000,3
38,45,7.370000,3
38,44,7.370000,3
39,58,20.130000,2
38,42,20.680000,2
38,40,20.680000,2
37,70,24.040000,1
37,69,22.180000,1
37,68,20.460000,1
37,66,17.690000,1
37,67,17.690000,1
39,65,15.730000,1
37,65,15.730000,1
37,64,14.550000,1
37,63,12.780000,1
37,62,12.780000,1
37,60,12.780000,1
37,59,9.330000,1
39,68,20.460000,1
39,67,17.690000,1
39,66,17.690000,1
39,64,14.550000,1
39,63,12.780000,1
39,62,12.780000,1
39,61,32.640000,2
40,43,5.570000,3
39,60,32.640000,2
39,59,29.190000,2
39,57,18.890000,2
39,56,18.890000,2
39,55,15.520000,2
39,53,15.520000,2
39,51,24.980000,3
39,50,24.250000,3
39,49,20.410000,3
39,48,10.920000,3
39,47,10.920000,3
40,51,25.190000,3
39,46,10.920000,3
39,45,7.160000,3
39,43,5.360000,3
40,53,15.520000,2
40,50,24.460000,3
40,49,20.620000,3
40,48,11.130000,3
40,47,11.130000,3
40,57,18.890000,2
40,46,11.130000,3
40,45,7.370000,3
40,58,20.130000,2
40,44,7.370000,3
40,42,20.680000,2
39,70,24.040000,1
40,41,20.680000,2
39,69,22.180000,1
40,63,12.780000,1
40,62,12.780000,1
40,61,32.640000,2
40,64,14.550000,1
40,65,15.730000,1
40,60,32.640000,2
40,59,29.190000,2
40,56,18.890000,2
40,55,15.520000,2
40,68,20.460000,1
40,54,15.520000,2
40,52,15.520000,2
40,69,22.180000,1
40,67,17.690000,1
41,42,20.680000,2
41,43,5.570000,3
40,66,17.690000,1
41,44,7.370000,3
41,45,7.370000,3
41,47,11.130000,3
40,70,24.040000,1
41,48,11.130000,3
41,46,11.130000,3
41,49,20.620000,3
41,50,24.460000,3
41,51,25.190000,3
41,52,15.520000,2
41,53,15.520000,2
41,55,15.520000,2
41,54,15.520000,2
41,57,18.890000,2
41,58,20.130000,2
41,56,18.890000,2
41,60,32.640000,2
41,59,29.190000,2
41,61,32.640000,2
41,62,12.780000,1
41,63,12.780000,1
41,64,14.550000,1
41,65,15.730000,1
41,66,17.690000,1
41,67,17.690000,1
41,68,20.460000,1
41,69,22.180000,1
41,70,24.040000,1
42,43,5.570000,3
42,44,7.370000,3
42,45,7.370000,3
42,46,11.130000,3
42,47,11.130000,3
42,48,11.130000,3
42,50,24.460000,3
42,49,20.620000,3
42,51,25.190000,3
42,52,15.520000,2
42,53,15.520000,2
42,54,15.520000,2
42,56,18.890000,2
42,55,15.520000,2
42,57,18.890000,2
42,59,29.190000,2
42,58,20.130000,2
42,60,32.640000,2
42,61,32.640000,2
42,62,12.780000,1
42,63,12.780000,1
42,64,14.550000,1
42,65,15.730000,1
42,66,17.690000,1
42,67,17.690000,1
42,68,20.460000,1
42,69,22.180000,1
42,70,24.040000,1
43,45,-6.890000,2
43,44,-6.890000,2
43,46,-3.130000,2
43,47,-3.130000,2
43,48,-3.130000,2
43,49,6.360000,2
43,51,21.010000,3
43,50,10.200000,2
43,52,10.200000,2
43,53,10.200000,2
43,54,10.200000,2
43,55,10.200000,2
43,56,13.570000,2
43,57,13.570000,2
43,58,14.810000,2
43,59,23.870000,2
43,60,27.320000,2
43,61,27.320000,2
43,62,7.460000,1
43,63,7.460000,1
43,64,9.230000,1
43,66,12.370000,1
43,65,10.410000,1
43,67,12.370000,1
43,68,15.140000,1
43,69,16.860000,1
43,70,18.720000,1
44,45,-6.890000,2
44,46,-3.130000,2
44,47,-3.130000,2
44,49,6.360000,2
44,48,-3.130000,2
44,50,10.200000,2
44,51,19.210000,3
44,52,10.200000,2
44,53,10.200000,2
44,54,10.200000,2
44,55,10.200000,2
44,56,13.570000,2
44,57,13.570000,2
44,58,14.810000,2
44,59,23.870000,2
44,60,27.320000,2
44,61,27.320000,2
44,62,7.460000,1
44,63,7.460000,1
44,64,9.230000,1
44,66,12.370000,1
44,65,10.410000,1
44,67,12.370000,1
44,68,15.140000,1
44,69,16.860000,1
44,70,18.720000,1
45,46,26.290000,3
45,48,10.880000,4
45,47,4.190000,3
45,49,20.370000,4
45,50,16.890000,3
45,51,25.900000,4
45,52,14.830000,3
45,53,14.830000,3
45,54,14.830000,3
45,55,14.830000,3
45,56,21.110000,3
45,57,21.110000,3
45,58,29.010000,3
45,59,23.870000,2
45,60,27.320000,2
45,61,27.320000,2
45,62,7.460000,1
45,63,7.460000,1
45,64,9.230000,1
45,65,10.410000,1
45,66,12.370000,1
45,67,12.370000,1
45,69,16.860000,1
45,68,15.140000,1
46,47,-6.670000,3
45,70,18.720000,1
46,48,0.020000,4
46,49,9.510000,4
46,50,9.510000,4
46,51,10.240000,4
46,52,2.930000,3
46,53,2.930000,3
46,54,2.930000,3
46,55,2.930000,3
46,57,9.210000,3
46,56,9.210000,3
46,58,17.110000,3
46,59,11.970000,2
46,60,15.420000,2
46,62,2.760000,1
46,61,15.420000,2
46,63,2.760000,1
46,64,4.530000,1
46,66,7.670000,1
46,65,5.710000,1
46,67,7.670000,1
46,68,10.440000,1
46,69,12.160000,1
46,70,14.020000,1
47,48,0.020000,4
47,49,9.510000,4
47,51,10.240000,4
47,50,9.510000,4
47,52,2.930000,3
47,53,2.930000,3
47,54,2.930000,3
47,55,2.930000,3
47,56,9.210000,3
47,57,9.210000,3
47,58,17.110000,3
47,59,11.970000,2
47,60,15.420000,2
47,62,2.760000,1
47,61,15.420000,2
47,64,4.530000,1
47,63,2.760000,1
47,66,7.670000,1
47,65,5.710000,1
47,67,7.670000,1
47,68,10.440000,1
47,69,12.160000,1
47,70,14.020000,1
48,49,9.510000,4
48,50,9.510000,4
48,51,10.240000,4
48,52,2.930000,3
48,53,4.200000,4
48,54,2.930000,3
48,55,2.930000,3
48,56,9.210000,3
48,57,9.210000,3
48,58,17.110000,3
48,59,11.970000,2
48,60,15.420000,2
48,61,15.420000,2
48,63,2.760000,1
48,62,2.760000,1
48,65,5.710000,1
48,64,4.530000,1
48,66,7.670000,1
48,67,7.670000,1
48,69,12.160000,1
48,68,10.440000,1
49,50,10.990000,4
48,70,14.020000,1
49,51,16.240000,5
49,52,8.930000,4
49,53,10.200000,5
49,54,4.230000,3
49,55,4.230000,3
49,56,10.510000,3
49,57,10.510000,3
49,58,18.410000,3
49,59,13.270000,2
49,60,16.720000,2
49,61,16.720000,2
49,62,4.060000,1
49,63,4.060000,1
49,64,5.830000,1
49,65,7.010000,1
49,66,8.970000,1
49,68,11.740000,1
49,69,13.460000,1
49,70,15.320000,1
49,67,8.970000,1
50,51,33.140000,5
50,52,8.930000,4
50,53,10.200000,5
50,54,4.230000,3
50,55,4.230000,3
50,57,10.510000,3
50,58,18.410000,3
50,56,10.510000,3
50,59,13.270000,2
50,60,16.720000,2
50,61,16.720000,2
50,62,4.060000,1
50,63,4.060000,1
50,64,5.830000,1
50,66,8.970000,1
50,65,7.010000,1
50,67,8.970000,1
50,68,11.740000,1
50,69,13.460000,1
50,70,15.320000,1
51,52,-4.610000,3
51,53,-3.340000,4
51,54,-4.610000,3
51,55,-4.610000,3
51,56,1.670000,3
51,57,1.670000,3
51,58,9.570000,3
51,59,11.970000,2
51,60,15.420000,2
51,61,15.420000,2
51,62,2.760000,1
51,63,2.760000,1
51,64,4.530000,1
51,65,5.710000,1
51,66,7.670000,1
51,67,7.670000,1
51,68,10.440000,1
51,69,12.160000,1
51,70,14.020000,1
52,53,-3.340000,4
52,54,-4.610000,3
52,55,-4.610000,3
52,56,1.670000,3
52,57,1.670000,3
52,59,11.970000,2
52,60,15.420000,2
52,58,9.570000,3
52,61,15.420000,2
52,62,2.760000,1
52,63,2.760000,1
52,64,4.530000,1
52,65,5.710000,1
52,66,7.670000,1
52,68,10.440000,1
52,67,7.670000,1
52,69,12.160000,1
52,70,14.020000,1
53,54,-4.610000,3
53,55,-4.610000,3
53,56,1.670000,3
53,57,1.670000,3
53,58,9.570000,3
53,59,11.970000,2
53,60,15.420000,2
53,61,15.420000,2
53,63,2.760000,1
53,62,2.760000,1
53,64,4.530000,1
53,65,5.710000,1
53,66,7.670000,1
53,67,7.670000,1
53,69,12.160000,1
53,68,10.440000,1
53,70,14.020000,1
54,55,22.870000,2
54,56,5.830000,3
54,57,5.830000,3
54,58,11.270000,3
54,60,17.120000,2
54,59,13.670000,2
54,61,17.120000,2
54,62,8.140000,1
54,63,8.140000,1
54,65,11.090000,1
54,66,13.050000,1
54,64,9.910000,1
54,67,13.050000,1
54,68,15.820000,1
54,69,17.540000,1
54,70,19.400000,1
55,56,5.830000,3
55,57,5.830000,3
55,58,11.130000,3
55,59,13.670000,2
55,60,17.120000,2
55,61,17.120000,2
55,62,8.140000,1
55,63,8.140000,1
55,64,9.910000,1
55,65,11.090000,1
55,66,13.050000,1
55,67,13.050000,1
55,68,15.820000,1
55,69,17.540000,1
55,70,19.400000,1
